ID,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
45765788.0,1399,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,635500,6,Automatic,4x4,4-5,Left wheel,Black,12.0,470.0
45765800.0,1058,HONDA,Odyssey,2022,Sedan,Yes,Petrol,3.5,557300,6,Automatic,Front,4-5,Left wheel,Black,12.0,4234.0
45765802.0,1234,MAZDA,CX-9,2022,Sedan,Yes,Petrol,3.7,554000,6,Automatic,4x4,4-5,Left wheel,Black,12.0,549.0
45765810.0,1399,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,701000,6,Automatic,4x4,4-5,Left wheel,White,12.0,706.0
45765812.0,1053,MERCEDES-BENZ,E 350,2018,Sedan,Yes,Diesel,3.5,702300,6,Automatic,Rear,4-5,Left wheel,Grey,12.0,1882.0
45765816.0,1203,CHEVROLET,Traverse,2022,Jeep,Yes,Petrol,3.6,129328,6,Automatic,Front,4-5,Left wheel,Silver,12.0,549.0
45765817.0,1091,MAZDA,CX-9,2022,Sedan,Yes,Petrol,2.5,581000,4,Automatic,4x4,4-5,Left wheel,Red,12.0,3293.0
45765835.0,751,HYUNDAI,Sonata,2018,Sedan,Yes,Hybrid,2.4,701700,4,Automatic,Front,4-5,Left wheel,Silver,0.0,2744.0
45765840.0,431,HYUNDAI,Sonata,2016,Sedan,Yes,Hybrid,2,543000,4,Automatic,Front,4-5,Left wheel,Black,0.0,5018.0
45765846.0,1604,MERCEDES-BENZ,E 350,1997,Sedan,Yes,Diesel,5.5,122360,8,Automatic,4x4,4-5,Left wheel,Grey,12.0,32302.0
45765887.0,1493,HONDA,Odyssey,2011,Jeep,Yes,Petrol,3.5,430200,6,Automatic,Front,4-5,Left wheel,Grey,12.0,14269.0
45765897.0,1598,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3,589800,6,Automatic,Rear,4-5,Left wheel,Black,12.0,2430.0
45765903.0,1053,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,735500,6,Automatic,4x4,4-5,Left wheel,Silver,12.0,314.0
45765910.0,1079,BMW,114,2015,Sedan,Yes,Petrol,2,516700,4,Automatic,4x4,4-5,Left wheel,White,12.0,10192.0
45765916.0,934,MAZDA,1000,2020,Sedan,Yes,Petrol,2.5,663500,4,Automatic,Front,4-5,Left wheel,Grey,12.0,1176.0
45765934.0,934,MAZDA,1000,2022,Sedan,Yes,Petrol,2.5,651000,4,Automatic,4x4,4-5,Left wheel,Red,12.0,627.0
45765948.0,707,DODGE,Caliber,2013,Universal,No,Petrol,2,414200,4,Automatic,Front,4-5,Left wheel,Grey,5.0,10976.0
45765965.0,1017,MERCEDES-BENZ,E 300,2021,Sedan,Yes,Petrol,2,541100,4,Automatic,Rear,4-5,Left wheel,Black,12.0,3450.0
45765988.0,1017,MERCEDES-BENZ,E 300,2021,Sedan,Yes,Petrol,2,706900,4,Automatic,Rear,4-5,Left wheel,Black,12.0,314.0
45766039.0,642,VOLKSWAGEN,Jetta,2008,Sedan,No,Petrol,2,409500,4,Automatic,Front,4-5,Left wheel,Grey,0.0,13485.0
45766042.0,830,FORD,Escape,2011,Sedan,Yes,Petrol,1.5,526000,4,Automatic,Front,4-5,Left wheel,White,12.0,13015.0
45766045.0,1399,MERCEDES-BENZ,E 350,2020,Sedan,Yes,Diesel,3.5,282709,6,Automatic,4x4,4-5,Left wheel,Black,12.0,862.0
45766048.0,1053,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,589800,6,Automatic,4x4,4-5,Left wheel,Black,12.0,220.0
45766059.0,1624,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,524334,6,Automatic,Rear,4-5,Left wheel,Black,12.0,3450.0
45766068.0,1529,MERCEDES-BENZ,C 180,2020,Sedan,No,Petrol,1.8,637000,4,Manual,Rear,4-5,Left wheel,Black,2.0,4077.0
45766082.0,640,AUDI,A4,2022,Sedan,Yes,Petrol,2,710100,4,Automatic,4x4,4-5,Left wheel,Black,0.0,282.0
45766089.0,639,AUDI,A4,2022,Sedan,Yes,Petrol,2,580800,4,Automatic,4x4,4-5,Left wheel,Grey,0.0,1254.0
45766096.0,584,HYUNDAI,Elantra,2022,Sedan,Yes,Petrol,1.8,636000,4,Automatic,Front,4-5,Left wheel,Black,12.0,1725.0
45766099.0,639,AUDI,A6,2007,Sedan,Yes,Petrol,2,391254,4,Automatic,4x4,4-5,Left wheel,Black,0.0,18817.0
45766112.0,1172,MERCEDES-BENZ,E 350,2022,Coupe,Yes,Diesel,3.5,679600,6,Automatic,Rear,2-3,Left wheel,Black,12.0,1568.0
45766125.0,891,AUDI,A6,2021,Sedan,Yes,Petrol,2,706600,4,Automatic,4x4,4-5,Left wheel,Grey,0.0,549.0
45766127.0,585,HYUNDAI,Elantra,2014,Jeep,Yes,Petrol,1.8,535600,4,Automatic,Front,4-5,Left wheel,Grey,12.0,9408.0
45766136.0,915,AUDI,A7,2022,Hatchback,Yes,Petrol,3,488000,6,Automatic,4x4,4-5,Left wheel,Grey,0.0,157.0
45766141.0,1053,MERCEDES-BENZ,E 350,1994,Sedan,Yes,Diesel,3.5,148800,6,Automatic,4x4,4-5,Left wheel,Grey,12.0,31047.0
45766142.0,915,AUDI,A7,2014,Hatchback,Yes,Petrol,3,616600,6,Automatic,4x4,4-5,Left wheel,Grey,0.0,9565.0
45766146.0,915,AUDI,A7,2016,Hatchback,Yes,Petrol,3,752200,6,Automatic,4x4,4-5,Left wheel,Silver,0.0,3058.0
45766152.0,1172,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,506700,6,Automatic,4x4,4-5,Left wheel,Silver,12.0,16621.0
45766170.0,1018,AUDI,Q7,2018,Sedan,Yes,Diesel,3,631800,6,Automatic,4x4,4-5,Left wheel,Silver,0.0,2352.0
45766174.0,1104,AUDI,Q7,2022,Jeep,Yes,Petrol,3,615600,6,Automatic,4x4,4-5,Left wheel,Black,0.0,862.0
45766186.0,738,CHEVROLET,1500,2022,Jeep,Yes,Petrol,1.4,138211,4,Automatic,Front,4-5,Left wheel,Black,12.0,392.0
45766189.0,1481,AUDI,Q7,2012,Sedan,Yes,Petrol,3,560100,6,Automatic,4x4,4-5,Left wheel,Black,0.0,13328.0
45766207.0,1234,ACURA,MDX,2021,Jeep,Yes,Petrol,3.7,651400,6,Automatic,4x4,4-5,Left wheel,Brown,12.0,4861.0
45766212.0,1172,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,722100,6,Automatic,Rear,4-5,Left wheel,Silver,12.0,314.0
45766219.0,583,NISSAN,Juke,2005,Jeep,Yes,Petrol,1.6 T,406900,4,Automatic,Front,4-5,Left wheel,Black,0.0,16935.0
45766220.0,1018,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3,477700,6,Automatic,Rear,4-5,Left wheel,White,12.0,9879.0
45766226.0,1053,MERCEDES-BENZ,E 350,1994,Sedan,Yes,Diesel,3.5,169800,6,Automatic,4x4,4-5,Left wheel,Black,12.0,29793.0
45766228.0,1017,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,643100,4,Automatic,Front,4-5,Left wheel,White,12.0,4547.0
45766232.0,1053,MERCEDES-BENZ,E 350,1994,Sedan,Yes,Diesel,3.5,109500,6,Automatic,4x4,4-5,Left wheel,Black,12.0,30734.0
45766233.0,1017,HYUNDAI,Elantra,2022,Jeep,Yes,Petrol,2,578400,4,Automatic,Front,4-5,Left wheel,Grey,12.0,94.0
45766234.0,1399,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,435300,6,Automatic,4x4,4-5,Left wheel,Black,12.0,12388.0
45766236.0,934,NISSAN,Altima,2021,Sedan,Yes,Petrol,2.5,694800,4,Automatic,Front,4-5,Left wheel,White,12.0,1490.0
45766254.0,1017,MERCEDES-BENZ,E 300,2022,Sedan,Yes,Diesel,2,283594,4,Automatic,Rear,4-5,Left wheel,Black,12.0,314.0
45766261.0,1399,MERCEDES-BENZ,E 350,2016,Sedan,Yes,Diesel,3.5,599500,6,Automatic,4x4,4-5,Left wheel,Black,12.0,470.0
45766264.0,919,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3,466700,6,Automatic,Rear,4-5,Left wheel,Black,12.0,9252.0
45766274.0,836,TOYOTA,Tacoma,2021,Sedan,Yes,Petrol,2.7,494700,4,Automatic,Rear,4-5,Left wheel,Black,12.0,627.0
45766280.0,1190,TOYOTA,Tacoma,2022,Sedan,Yes,Petrol,4,711200,6,Automatic,4x4,4-5,Left wheel,Grey,12.0,549.0
45766281.0,1053,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,651500,6,Automatic,Rear,4-5,Left wheel,Grey,12.0,1882.0
45766282.0,1714,TOYOTA,Tacoma,2022,Sedan,Yes,Petrol,3.5,602700,6,Automatic,4x4,4-5,Left wheel,Silver,12.0,3763.0
45766283.0,781,NISSAN,Altima,2021,Sedan,Yes,Petrol,2.5,503800,4,Automatic,Front,4-5,Left wheel,Black,12.0,862.0
45766286.0,1820,TOYOTA,Tacoma,1999,Sedan,Yes,Petrol,3.5,95300,6,Automatic,Rear,4-5,Left wheel,Silver,12.0,31047.0
45766287.0,1342,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262,4,Automatic,Rear,4-5,Left wheel,White,12.0,49237.0
45766288.0,1083,DODGE,Avenger,2022,Sedan,Yes,Petrol,3.6,670900,6,Automatic,Front,4-5,Left wheel,Silver,12.0,784.0
45766289.0,832,TOYOTA,Tacoma,2018,Jeep,Yes,Petrol,2.7,561338,4,Automatic,Rear,4-5,Left wheel,Grey,12.0,3763.0
45766295.0,502,HONDA,FIT,2022,Hatchback,Yes,Petrol,1.5,660100,4,Automatic,Front,4-5,Left wheel,Silver,12.0,862.0
45766300.0,834,TOYOTA,Tacoma,1998,Jeep,Yes,Petrol,2.7,221500,4,Automatic,Rear,4-5,Left wheel,White,12.0,27284.0
45766305.0,289,FORD,Escape,2022,Jeep,Yes,Hybrid,0.4,793700,4,Automatic,Front,4-5,Left wheel,Blue,0.0,1333.0
45766313.0,1185,FORD,Escape,2022,Jeep,Yes,Hybrid,2.5,719100,4,Automatic,Front,4-5,Left wheel,Black,0.0,188.0
45766315.0,1194,TOYOTA,Tacoma,2004,Sedan,Yes,Petrol,4,436582,6,Automatic,4x4,4-5,Left wheel,Silver,12.0,19130.0
45766323.0,1190,TOYOTA,Tacoma,2014,Sedan,Yes,Petrol,4,0,6,Automatic,Rear,4-5,Left wheel,Silver,12.0,6586.0
45766324.0,1024,FORD,Escape,2021,Jeep,Yes,Hybrid,2.5,625300,4,Automatic,Front,4-5,Left wheel,Grey,0.0,862.0
45766326.0,834,TOYOTA,Tacoma,2022,Jeep,Yes,Petrol,2.7,693300,4,Automatic,Rear,4-5,Left wheel,White,12.0,314.0
45766330.0,289,FORD,Escape,2022,Jeep,Yes,Hybrid,0.4,705500,4,Automatic,Front,4-5,Left wheel,Grey,0.0,282.0
45766333.0,584,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,260300,4,Automatic,Front,4-5,Left wheel,Blue,6.0,15681.0
45766341.0,1086,DODGE,Avenger,2022,Sedan,Yes,Petrol,3.6,671200,6,Automatic,Front,2-3,Left wheel,Grey,12.0,392.0
45766350.0,1053,MERCEDES-BENZ,E 350,2020,Sedan,Yes,Diesel,3.5,693100,6,Automatic,4x4,4-5,Left wheel,Silver,12.0,314.0
45766357.0,289,FORD,Escape,2022,Sedan,Yes,Hybrid,0.4,610100,4,Automatic,Front,4-5,Left wheel,Grey,0.0,188.0
45766358.0,1664,TOYOTA,Tundra,2022,Coupe,Yes,Petrol,5.7,663181,8,Automatic,Rear,4-5,Left wheel,White,12.0,125.0
45766363.0,1017,KIA,Avella,2022,Sedan,Yes,Petrol,2,586300,4,Automatic,Front,4-5,Left wheel,Silver,12.0,1019.0
45766364.0,2377,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,5.7,447700,8,Automatic,Rear,4-5,Left wheel,Grey,12.0,11290.0
45766382.0,862,TOYOTA,Camry,2022,Sedan,Yes,Petrol,2.5,629300,4,Automatic,Front,4-5,Left wheel,Black,12.0,1019.0
45766389.0,862,FORD,Escape,2019,Jeep,Yes,Hybrid,2.5,545000,4,Automatic,4x4,4-5,Left wheel,White,0.0,3607.0
45766391.0,2018,TOYOTA,Tundra,2022,Jeep,Yes,Petrol,5.7,520000,8,Automatic,4x4,4-5,Left wheel,White,12.0,1568.0
45766394.0,781,FORD,Escape,2019,Jeep,Yes,Hybrid,2.5,552200,4,Automatic,Front,4-5,Left wheel,Blue,0.0,784.0
45766396.0,585,NISSAN,Sentra,2021,Sedan,Yes,Petrol,1.8,547286,4,Automatic,Front,4-5,Left wheel,Grey,12.0,2901.0
45766398.0,1659,TOYOTA,Tundra,2022,Jeep,Yes,Petrol,5.7,662300,8,Automatic,4x4,4-5,Left wheel,Black,12.0,188.0
45766400.0,862,FORD,Escape,2022,Jeep,Yes,Hybrid,2.5,676400,4,Automatic,4x4,4-5,Left wheel,Green,0.0,314.0
45766405.0,530,HYUNDAI,Accent,2022,Sedan,Yes,Petrol,1.6,619800,4,Automatic,Front,4-5,Left wheel,Red,12.0,1176.0
45766415.0,586,NISSAN,Versa,2022,Hatchback,Yes,Petrol,1.8,739300,4,Automatic,Front,4-5,Left wheel,Black,12.0,549.0
45766417.0,1017,MERCEDES-BENZ,E 300,2020,Sedan,Yes,Petrol,2,721000,4,Automatic,Rear,4-5,Left wheel,Black,12.0,94.0
45766431.0,707,VOLKSWAGEN,Golf,2021,Hatchback,Yes,Diesel,2,687100,4,Automatic,Front,4-5,Left wheel,Black,12.0,2352.0
45766435.0,1327,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,505400,4,Automatic,Front,4-5,Left wheel,Black,0.0,5802.0
45766446.0,1327,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,516500,4,Automatic,Front,4-5,Left wheel,Silver,12.0,13956.0
45766450.0,781,TOYOTA,Camry,2022,Sedan,Yes,Petrol,2.5,563400,4,Automatic,Front,4-5,Left wheel,White,12.0,549.0
45766451.0,781,TOYOTA,Camry,2020,Sedan,Yes,Petrol,2.5,581200,4,Automatic,Front,4-5,Left wheel,Black,12.0,3920.0
45766454.0,1249,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,543500,4,Automatic,Front,4-5,Left wheel,White,12.0,6115.0
45766459.0,1399,MERCEDES-BENZ,E 350,2021,Sedan,Yes,Diesel,3.5,678900,6,Automatic,4x4,4-5,Left wheel,Black,12.0,862.0
45766463.0,1053,MERCEDES-BENZ,E 350,2020,Sedan,Yes,Diesel,3.5,567700,6,Automatic,4x4,4-5,Left wheel,Black,12.0,220.0
45766471.0,333,SUBARU,XV,2013,Jeep,Yes,Hybrid,2,472900,4,Automatic,4x4,4-5,Left wheel,White,0.0,8781.0
45766491.0,333,SUBARU,XV,2022,Jeep,Yes,Hybrid,2,590600,4,Automatic,4x4,4-5,Left wheel,White,0.0,470.0
45766495.0,639,SUBARU,XV,2022,Jeep,Yes,Petrol,2,690500,4,Automatic,4x4,4-5,Left wheel,Orange,0.0,784.0
45766499.0,333,SUBARU,XV,2022,Jeep,Yes,Hybrid,2,641000,4,Automatic,4x4,4-5,Left wheel,Silver,0.0,251.0
45766502.0,779,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,626700,4,Automatic,Front,4-5,Left wheel,White,12.0,4234.0
45766503.0,1172,MERCEDES-BENZ,E 350,2022,Coupe,Yes,Diesel,3.5,583700,6,Automatic,Rear,2-3,Left wheel,Black,12.0,1568.0
45766527.0,1053,MERCEDES-BENZ,E 350,1993,Sedan,Yes,Diesel,3.5,343800,6,Automatic,4x4,4-5,Left wheel,Grey,12.0,31047.0
45766531.0,1323,TOYOTA,Camry,1989,Sedan,Yes,Petrol,2.5,51200,4,Automatic,Front,4-5,Left wheel,White,12.0,39829.0
45766534.0,1172,MERCEDES-BENZ,E 350,2007,Sedan,Yes,Diesel,3.5,383700,6,Automatic,4x4,4-5,Left wheel,Silver,12.0,16621.0
45766543.0,779,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,625400,4,Automatic,Front,4-5,Left wheel,Blue,12.0,4861.0
45766554.0,1850,MERCEDES-BENZ,E 350,2016,Sedan,Yes,Diesel,3.5,691200,6,Automatic,4x4,4-5,Left wheel,Black,12.0,4547.0
45766564.0,1058,MERCEDES-BENZ,E 350,2018,Sedan,Yes,Diesel,3.5,642100,6,Automatic,Rear,4-5,Left wheel,Black,12.0,4861.0
45766569.0,1493,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,751400,6,Automatic,Rear,4-5,Left wheel,Grey,12.0,1568.0
45766570.0,779,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,611600,4,Automatic,Front,4-5,Left wheel,Blue,12.0,4861.0
45766571.0,1172,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,635300,6,Automatic,Rear,4-5,Left wheel,Silver,12.0,314.0
45766575.0,1018,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3,479900,6,Automatic,Rear,4-5,Left wheel,White,12.0,9879.0
45766577.0,1172,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,529700,6,Automatic,4x4,4-5,Left wheel,Blue,12.0,13642.0
45766580.0,1053,MERCEDES-BENZ,E 350,1996,Sedan,Yes,Diesel,3.5,308300,6,Automatic,4x4,4-5,Left wheel,Black,12.0,29793.0
45766581.0,645,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,471900,4,Automatic,Front,4-5,Left wheel,Silver,8.0,12544.0
45766585.0,1399,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Diesel,3.5,400100,6,Automatic,4x4,4-5,Left wheel,Black,12.0,12388.0
45766619.0,2151,LEXUS,GX 470,1996,Jeep,Yes,Petrol,4.7,112600,8,Automatic,4x4,4-5,Left wheel,Black,0.0,30734.0
45766620.0,1325,TOYOTA,Camry,1989,Sedan,Yes,Petrol,2.5,0,4,Automatic,Front,4-5,Left wheel,Black,12.0,46101.0
45766626.0,1811,LEXUS,GX 460,1987,Jeep,Yes,Petrol,4.6,0,8,Automatic,4x4,4-5,Left wheel,Black,0.0,46728.0
45766633.0,1091,FORD,Fusion,2022,Sedan,Yes,Petrol,2.5,527600,4,Automatic,Front,4-5,Left wheel,White,12.0,1725.0
45766634.0,585,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,602700,4,Automatic,Front,4-5,Left wheel,White,12.0,6586.0
45766640.0,442,TOYOTA,Prius,2021,Sedan,Yes,Hybrid,1.8,704800,4,Automatic,Front,4-5,Left wheel,White,12.0,1882.0
45766644.0,746,TOYOTA,Prius,2021,Sedan,Yes,Hybrid,1.5,684500,4,Automatic,Front,4-5,Left wheel,White,12.0,706.0
45766649.0,746,TOYOTA,Prius,2020,Sedan,Yes,Hybrid,1.5,624600,4,Automatic,Front,4-5,Left wheel,White,12.0,1882.0
45766658.0,2455,LEXUS,GX 470,2021,Jeep,Yes,Petrol,4.7,766700,8,Automatic,4x4,4-5,Left wheel,Black,0.0,282.0
45766659.0,308,TOYOTA,Prius,2009,Jeep,Yes,Hybrid,1.8,425600,4,Automatic,Front,4-5,Left wheel,White,12.0,14113.0
45766661.0,1646,LEXUS,GX 460,2021,Jeep,Yes,Petrol,4.6,611000,8,Automatic,4x4,4-5,Left wheel,Black,0.0,706.0
45766664.0,831,HONDA,Cr-v,2022,Jeep,Yes,Petrol,2.4,619400,4,Automatic,Front,4-5,Left wheel,Blue,12.0,1176.0
45766665.0,2455,LEXUS,GX 470,2021,Jeep,Yes,Petrol,4.7,542600,8,Automatic,4x4,4-5,Left wheel,White,0.0,862.0
45766670.0,1360,LEXUS,GX 470,2022,Jeep,Yes,Petrol,4.6,718900,8,Automatic,4x4,4-5,Left wheel,Black,0.0,1490.0
45766686.0,353,TOYOTA,Prius,2017,Jeep,Yes,Hybrid,1.8,648200,4,Automatic,Front,4-5,Left wheel,White,12.0,2038.0
45766704.0,585,TOYOTA,Prius,2022,Sedan,Yes,Hybrid,1.8,684600,4,Automatic,Front,4-5,Left wheel,White,12.0,392.0
45766721.0,607,TOYOTA,Camry,2001,Sedan,Yes,Hybrid,2.5,372300,4,Automatic,Front,4-5,Left wheel,Silver,12.0,23207.0
45766723.0,308,TOYOTA,Prius,2022,Jeep,Yes,Hybrid,1.8,677600,4,Automatic,Front,4-5,Left wheel,White,12.0,188.0
45766756.0,1017,MERCEDES-BENZ,E 300,2022,Sedan,Yes,Petrol,2,667200,4,Automatic,Rear,4-5,Left wheel,Black,12.0,94.0
45766769.0,456,TOYOTA,Camry,2022,Sedan,Yes,Hybrid,2.5,671200,4,Automatic,Front,4-5,Left wheel,Black,12.0,1490.0
45766771.0,751,CHEVROLET,Equinox,2022,Jeep,Yes,Petrol,2.4,702500,4,Automatic,Front,4-5,Left wheel,Black,12.0,627.0
45766772.0,419,CHEVROLET,Spark,2020,Hatchback,Yes,Petrol,1.2,437100,4,Automatic,Front,4-5,Left wheel,Blue,12.0,3293.0
45766773.0,1273,TOYOTA,Camry,2014,Sedan,Yes,Petrol,3.5,638800,6,Automatic,Front,4-5,Left wheel,Black,12.0,9722.0
45766775.0,530,HYUNDAI,Veloster,2006,Hatchback,Yes,Petrol,1.6 T,400300,4,Automatic,Front,4-5,Left wheel,Silver,12.0,16308.0
45766779.0,761,TOYOTA,Prius,2022,Hatchback,Yes,Hybrid,1.8,607100,4,Automatic,Front,4-5,Left wheel,Grey,12.0,2274.0
45766787.0,836,VOLKSWAGEN,Tiguan,2021,Jeep,Yes,Petrol,2,707800,4,Automatic,Front,4-5,Left wheel,White,12.0,549.0
45766791.0,1203,DODGE,Durango,2022,Jeep,Yes,Petrol,3.6,569524,6,Automatic,4x4,4-5,Left wheel,Green,12.0,706.0
45766793.0,474,CHEVROLET,Volt,2022,Hatchback,Yes,Hybrid,1.4,668600,4,Automatic,Front,4-5,Left wheel,Black,12.0,125.0
45766804.0,1356,MERCEDES-BENZ,GL 450,2022,Jeep,Yes,Petrol,4.6,643800,8,Automatic,4x4,4-5,Left wheel,Blue,12.0,862.0
45766810.0,1324,CHRYSLER,Town and Country,2022,Sedan,Yes,Petrol,3.3,311282,6,Automatic,Front,2-3,Left wheel,White,12.0,392.0
45766825.0,949,MAZDA,Eunos 500,2022,Hatchback,Yes,Petrol,2.3,743300,4,Automatic,Front,4-5,Left wheel,Black,12.0,1333.0
45766829.0,781,FORD,Fusion,2022,Sedan,Yes,Petrol,2.5,682300,4,Automatic,Front,4-5,Left wheel,Grey,12.0,188.0
45766837.0,1172,HONDA,Pilot,2021,Jeep,Yes,Petrol,3.5,642809,6,Automatic,4x4,4-5,Left wheel,Black,12.0,2038.0
45766846.0,900,KIA,Sportage,2017,Jeep,Yes,Petrol,2.4,669200,4,Automatic,4x4,4-5,Left wheel,Blue,12.0,6586.0
45766853.0,1277,JEEP,Renegade,2020,Sedan,Yes,Petrol,2.4,510100,4,Automatic,Front,4-5,Left wheel,Blue,12.0,5175.0
45766884.0,919,BMW,535,2018,Sedan,Yes,Petrol,3,660256,6,Automatic,4x4,4-5,Left wheel,Black,12.0,3058.0
45766902.0,781,TOYOTA,Camry,2004,Sedan,No,Hybrid,2.5,356900,4,Automatic,Front,4-5,Left wheel,Carnelian red,6.0,20385.0
45767000.0,473,CHEVROLET,Cruze,2022,Sedan,Yes,Petrol,1.4,579300,4,Automatic,Front,4-5,Left wheel,Black,12.0,3136.0
45767006.0,781,NISSAN,Altima,2022,Sedan,Yes,Petrol,2.5,616800,4,Automatic,Front,4-5,Left wheel,Black,12.0,862.0
45767025.0,1156,FORD,Explorer,2015,Jeep,Yes,Petrol,2.3,604900,4,Automatic,Front,4-5,Left wheel,Grey,12.0,8154.0
45767026.0,738,CHEVROLET,Cruze,2009,Sedan,No,Petrol,1.4 T,480300,4,Tiptronic,Front,4-5,Left wheel,Black,14.0,17249.0
45767073.0,530,KIA,RIO,2009,Sedan,No,Petrol,1.6,523900,4,Automatic,Front,4-5,Left wheel,Black,4.0,12544.0
45767096.0,645,HYUNDAI,Elantra,2010,Sedan,No,Petrol,1.8,425300,4,Automatic,Front,4-5,Left wheel,Sky blue,4.0,13485.0
45767141.0,502,TOYOTA,Prius C,2010,Hatchback,No,Hybrid,1.5,463633,4,Automatic,Front,4-5,Left wheel,White,8.0,14113.0
45767170.0,1091,TOYOTA,Camry LE,1993,Sedan,No,Petrol,2.5,5900,4,Tiptronic,Front,4-5,Left wheel,Blue,12.0,37633.0
45767212.0,645,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,208850,4,Automatic,Front,4-5,Left wheel,Silver,8.0,12544.0
45767237.0,779,TOYOTA,Camry,2002,Sedan,Yes,Hybrid,2.5,270500,4,Automatic,Front,4-5,Left wheel,Black,12.0,22580.0
45767288.0,1053,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,519289,6,Automatic,4x4,4-5,Left wheel,Black,12.0,220.0
45767289.0,1172,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,699000,6,Automatic,4x4,4-5,Left wheel,Black,12.0,125.0
45767291.0,1624,MERCEDES-BENZ,E 350,2021,Sedan,Yes,Diesel,3.5,582000,6,Automatic,4x4,4-5,Left wheel,Black,12.0,314.0
45767303.0,442,TOYOTA,Prius,2022,Sedan,Yes,Hybrid,1.8,727100,4,Automatic,Front,4-5,Left wheel,White,12.0,1882.0
45767309.0,746,TOYOTA,Prius,2022,Sedan,Yes,Hybrid,1.5,692800,4,Automatic,Front,4-5,Left wheel,White,12.0,1882.0
45767313.0,645,TOYOTA,Prius,2021,Jeep,Yes,Hybrid,1.8,595600,4,Automatic,Front,4-5,Left wheel,White,12.0,392.0
45767317.0,308,TOYOTA,Prius,2008,Jeep,Yes,Hybrid,1.8,585400,4,Automatic,Front,4-5,Left wheel,White,12.0,14113.0
45767320.0,1172,MERCEDES-BENZ,E 350,2022,Coupe,Yes,Diesel,3.5,199554,6,Automatic,Rear,2-3,Left wheel,Black,12.0,1568.0
45767331.0,475,CHEVROLET,Volt,2020,Hatchback,Yes,Hybrid,1.4,541100,4,Automatic,Front,4-5,Left wheel,Blue,0.0,4547.0
45767333.0,521,CHEVROLET,Volt,2020,Hatchback,Yes,Hybrid,1.4,663100,4,Automatic,Front,4-5,Left wheel,Black,0.0,2666.0
45767334.0,259,CHEVROLET,Volt,2016,Hatchback,Yes,Hybrid,1.4,653500,4,Automatic,Front,4-5,Left wheel,Black,0.0,3763.0
45767337.0,1053,MERCEDES-BENZ,E 350,1996,Sedan,Yes,Diesel,3.5,96700,6,Automatic,4x4,4-5,Left wheel,Grey,12.0,31047.0
45767361.0,259,CHEVROLET,Volt,2016,Hatchback,Yes,Hybrid,1.4,524900,4,Automatic,Front,4-5,Left wheel,Silver,0.0,6586.0
45767364.0,585,TOYOTA,Prius,2022,Sedan,Yes,Hybrid,1.8,317080,4,Automatic,Front,4-5,Left wheel,White,12.0,392.0
45767365.0,382,CHEVROLET,Volt,2021,Hatchback,Yes,Hybrid,1.5,596900,4,Automatic,Front,4-5,Left wheel,Grey,0.0,188.0
45767366.0,1172,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,3.5,652400,6,Automatic,4x4,4-5,Left wheel,Black,12.0,627.0
